Stage 3 Iter 12000 Time:2.6e+03 # Loss:5.86e+07, Loss_r:5.86e+07, Loss_b:3.29e+00, Loss_0:3.39e+00 # Valid:1.31e+08, RL2:2.69e+00
Stage 3 Iter 12100 Time:2.7e+03 # Loss:5.97e+06, Loss_r:5.97e+06, Loss_b:2.66e+00, Loss_0:3.24e+00 # Valid:3.57e+09, RL2:2.62e+00
Stage 3 Iter 12200 Time:2.7e+03 # Loss:8.09e+06, Loss_r:8.09e+06, Loss_b:5.89e+00, Loss_0:6.63e+00 # Valid:1.63e+08, RL2:3.69e+00
Stage 3 Iter 12300 Time:2.7e+03 # Loss:4.33e+06, Loss_r:4.33e+06, Loss_b:5.88e+00, Loss_0:6.27e+00 # Valid:2.51e+08, RL2:3.74e+00
Stage 3 Iter 12400 Time:2.7e+03 # Loss:5.18e+06, Loss_r:5.18e+06, Loss_b:6.24e+00, Loss_0:6.06e+00 # Valid:2.73e+08, RL2:3.69e+00
Stage 3 Iter 12500 Time:2.8e+03 # Loss:4.62e+06, Loss_r:4.62e+06, Loss_b:5.42e+00, Loss_0:5.91e+00 # Valid:1.24e+08, RL2:3.72e+00
Stage 3 Iter 12600 Time:2.8e+03 # Loss:4.65e+07, Loss_r:4.65e+07, Loss_b:5.42e+00, Loss_0:5.91e+00 # Valid:1.02e+08, RL2:3.72e+00
Stage 3 Iter 12700 Time:2.8e+03 # Loss:6.17e+06, Loss_r:6.17e+06, Loss_b:5.36e+00, Loss_0:5.70e+00 # Valid:4.32e+08, RL2:3.28e+00
Stage 3 Iter 12800 Time:2.8e+03 # Loss:5.86e+06, Loss_r:5.86e+06, Loss_b:4.73e+00, Loss_0:5.07e+00 # Valid:2.26e+08, RL2:3.51e+00
Stage 3 Iter 12900 Time:2.8e+03 # Loss:4.19e+06, Loss_r:4.19e+06, Loss_b:4.87e+00, Loss_0:5.44e+00 # Valid:1.94e+08, RL2:3.46e+00
Stage 3 Iter 13000 Time:2.9e+03 # Loss:5.39e+06, Loss_r:5.39e+06, Loss_b:3.52e+00, Loss_0:3.93e+00 # Valid:1.60e+09, RL2:2.98e+00
Stage 3 Iter 13100 Time:2.9e+03 # Loss:9.21e+06, Loss_r:9.21e+06, Loss_b:7.63e+00, Loss_0:7.65e+00 # Valid:4.73e+07, RL2:4.38e+00
Stage 3 Iter 13200 Time:2.9e+03 # Loss:2.60e+07, Loss_r:2.60e+07, Loss_b:7.63e+00, Loss_0:7.65e+00 # Valid:1.60e+07, RL2:4.46e+00
Stage 3 Iter 13300 Time:2.9e+03 # Loss:5.51e+06, Loss_r:5.51e+06, Loss_b:7.74e+00, Loss_0:7.72e+00 # Valid:1.14e+08, RL2:4.34e+00
Stage 3 Iter 13400 Time:3.0e+03 # Loss:8.19e+06, Loss_r:8.19e+06, Loss_b:7.14e+00, Loss_0:6.88e+00 # Valid:1.27e+12, RL2:4.08e+00
Stage 3 Iter 13500 Time:3.0e+03 # Loss:5.81e+06, Loss_r:5.81e+06, Loss_b:7.06e+00, Loss_0:6.88e+00 # Valid:2.81e+08, RL2:4.10e+00
