Stage 2 Iter   200 Time:6.2e+00 # Loss:1.70e-05, Loss_r:1.70e-05, Loss_b:4.40e-05 # Valid:5.01e-05, RL2:1.16e-02
Stage 2 Iter   210 Time:6.2e+00 # Loss:1.35e-05, Loss_r:1.35e-05, Loss_b:4.40e-05 # Valid:4.63e-05, RL2:1.15e-02
Stage 2 Iter   220 Time:6.3e+00 # Loss:1.66e-05, Loss_r:1.66e-05, Loss_b:4.40e-05 # Valid:4.55e-05, RL2:1.17e-02
Stage 2 Iter   230 Time:6.3e+00 # Loss:1.01e-05, Loss_r:1.01e-05, Loss_b:4.40e-05 # Valid:4.30e-05, RL2:1.18e-02
Stage 2 Iter   240 Time:6.4e+00 # Loss:1.37e-05, Loss_r:1.37e-05, Loss_b:4.40e-05 # Valid:4.96e-05, RL2:1.19e-02
Stage 2 Iter   250 Time:6.4e+00 # Loss:2.09e-05, Loss_r:2.09e-05, Loss_b:4.40e-05 # Valid:4.47e-05, RL2:1.14e-02
Stage 2 Iter   260 Time:6.5e+00 # Loss:1.61e-05, Loss_r:1.61e-05, Loss_b:4.40e-05 # Valid:4.56e-05, RL2:1.18e-02
Stage 2 Iter   270 Time:6.5e+00 # Loss:1.80e-05, Loss_r:1.80e-05, Loss_b:4.40e-05 # Valid:4.55e-05, RL2:1.13e-02
Stage 2 Iter   280 Time:6.6e+00 # Loss:1.42e-05, Loss_r:1.42e-05, Loss_b:4.40e-05 # Valid:4.39e-05, RL2:1.24e-02
Stage 2 Iter   290 Time:6.6e+00 # Loss:1.30e-05, Loss_r:1.30e-05, Loss_b:4.40e-05 # Valid:4.35e-05, RL2:1.20e-02
Stage 2 Iter   300 Time:6.7e+00 # Loss:1.51e-05, Loss_r:1.51e-05, Loss_b:4.40e-05 # Valid:4.66e-05, RL2:1.21e-02
Stage 2 Iter   310 Time:6.7e+00 # Loss:1.31e-05, Loss_r:1.31e-05, Loss_b:4.40e-05 # Valid:4.59e-05, RL2:1.15e-02
Stage 2 Iter   320 Time:6.8e+00 # Loss:1.45e-05, Loss_r:1.45e-05, Loss_b:4.40e-05 # Valid:4.95e-05, RL2:1.11e-02
Stage 2 Iter   330 Time:6.8e+00 # Loss:1.42e-05, Loss_r:1.42e-05, Loss_b:4.40e-05 # Valid:4.43e-05, RL2:1.19e-02
Stage 2 Iter   340 Time:6.9e+00 # Loss:1.40e-05, Loss_r:1.40e-05, Loss_b:4.40e-05 # Valid:5.11e-05, RL2:1.12e-02
Stage 2 Iter   350 Time:6.9e+00 # Loss:1.22e-05, Loss_r:1.22e-05, Loss_b:4.40e-05 # Valid:4.81e-05, RL2:1.16e-02
Stage 2 Iter   360 Time:7.0e+00 # Loss:1.53e-05, Loss_r:1.53e-05, Loss_b:4.40e-05 # Valid:4.72e-05, RL2:1.19e-02
Stage 2 Iter   370 Time:7.0e+00 # Loss:1.43e-05, Loss_r:1.43e-05, Loss_b:4.40e-05 # Valid:4.81e-05, RL2:1.17e-02
